Wavelength,AG3R1_2,AG3R1_3,AG3R1_4,AZ3R1_1,AZ3R1_2,AZ3R1_3,AZ3R1_4,T3R1_1,T3R1_2,T3R1_3,DK3R1_1,DK3R1_2,DK3R1_3,DK3R1_4,CR3R1_1,CR3R1_2,CR3R1_3,CR3R1_4,CF3R1_1,CF3R1_2,CF3R1_3,DQ3R1_1,DQ3R1_2,DQ3R1_3,DQ3R1_4,DJ3R1_1,DJ3R1_2,DJ3R1_3,DT3R2_1,DT3R2_2,DT3R2_3,DY3R1_1,DY3R1_2,DY3R1_3,AY3R1_1,AY3R1_2,ED3R1_1,ED3R1_2,T3R1_5,T3R1_6,EH3R1_1,EH3R1_2,EJ3R1_1,EJ3R1_2,EJ3R1_3,EJ3R1_4,EI3R3_1,EI3R3_2,A3R5_1,EH3R1_1,EH3R1_2,EH3R1_3,EH3R1_4,EI3R2_1,EI3R2_2,EI3R2_3,DF3R1_1,DF3R1_2,DF3R1_3,AS3R1_1,AS3R1_2,AS3R1_3,CM3R1_1,CM3R1_2,EI3R13_1,EI3R13_2,EO3R1_1,EO3R1_2,EO3R1_3,EO3R1_4
307.829987,5.5849282,-0.089181667,-0.637934444,6.110755778,7.888896111,7.8984155,5.1181934,16.93105833,11.1973477,10.4723067,6.3982743,2.839747889,1.389041556,3.1818163,9.531281364,6.7338521,8.189169,4.6574825,12.85422633,14.16202233,13.06604511,12.2243165,10.30321936,6.9019053,6.3572813,8.992977111,11.619081,12.44388,8.948247667,8.313743182,7.0876496,8.909636111,6.120361636,5.9110471,8.0195646,10.933079,2.5734561,3.601324889,8.907674111,11.51767,10.4282059,11.29750233,9.061746889,7.169359778,5.480090667,7.898248556,8.630750455,8.0694866,15.20931167,10.3257321,9.523996182,10.725695,6.8720221,11.6284218,9.521614333,6.189725778,7.881236111,5.906162,8.8417518,9.430949667,8.691040778,8.842271667,8.789458111,9.230446556,11.42256564,9.556840909,7.480287545,6.747793818,4.771748333,2.046904222
308.201324,5.5732009,-0.045671222,-0.561106222,6.055551778,7.819147778,7.8284144,5.0611242,16.95560056,11.2784896,10.5502704,6.4313726,2.887222333,1.425024333,3.2138955,9.549906636,6.7717749,8.213176222,4.7020211,12.90555778,14.22679533,13.12007311,12.2648677,10.333137,6.9631519,6.3993481,9.009022222,11.6266703,12.43974578,8.952670556,8.369336364,7.1308183,8.899719222,6.114722,5.9328608,8.0090278,10.95496833,2.5848365,3.609330444,8.901612333,11.52842122,10.4395224,11.323167,9.081855556,7.209771889,5.533586444,7.942488889,8.671050909,8.1205697,15.22291033,10.2988658,9.502361909,10.6794298,6.8545678,11.6410305,9.505118556,6.215057556,7.921225556,5.927663727,8.875372,9.450207556,8.704232778,8.887393444,8.719316889,9.190563,11.40343545,9.533267273,7.498102909,6.757410636,4.779865222,2.080762333
308.572601,5.6545951,0.069414889,-0.428189,6.054066778,7.842142444,7.8331851,5.0510328,16.937898,11.3033491,10.5850917,6.4587456,2.921717889,1.457461222,3.2540973,9.565063091,6.7903617,8.242176444,4.7267933,12.95961811,14.27208978,13.17613544,12.2790709,10.35942155,6.9838298,6.4156064,9.055860889,11.6753443,12.46422289,8.95708,8.368922,7.1284741,8.914237889,6.146114273,5.9937651,8.043249,10.92615589,2.6275014,3.655883222,8.924043,11.581401,10.4209261,11.28364778,9.079558444,7.241847889,5.583672333,7.982087222,8.686835636,8.1509191,15.23132789,10.3256786,9.530908273,10.6886398,6.8913316,11.6837188,9.535107111,6.250218111,7.921819889,5.925538727,8.8797608,9.442237111,8.702525333,8.910632667,8.720047556,9.207929889,11.40975,9.549405364,7.537915091,6.796288182,4.838411778,2.12934
308.943848,5.67166,0.115252556,-0.362192667,6.045879556,7.828265778,7.8278631,5.0525355,16.92299278,11.2996879,10.6167497,6.4993062,2.981697111,1.497200889,3.2997198,9.554624364,6.7780595,8.233682444,4.736648,12.98545111,14.284352,13.18909278,12.3439838,10.40254291,7.0254493,6.4898387,9.042655,11.6510237,12.42771867,8.957249222,8.399798091,7.127587,8.935605111,6.150628,6.0231239,8.0797402,10.91143211,2.6243829,3.652858444,8.955361,11.62375389,10.4089311,11.280545,9.083097556,7.277107,5.635404111,8.061248667,8.714120364,8.1908441,15.22862911,10.3182696,9.540379545,10.6856977,6.9054734,11.722909,9.555926222,6.271686333,7.926127333,5.909220727,8.8822123,9.432094556,8.706901444,8.921637778,8.727980111,9.199557556,11.38732264,9.534966818,7.543936091,6.813191091,4.869975667,2.188135667
309.315063,5.7044405,0.206720444,-0.225711444,6.015057778,7.804751889,7.7990655,5.0374493,16.92275922,11.3231496,10.6599495,6.5095179,3.009229111,1.519573556,3.3392077,9.574981818,6.8127561,8.268176667,4.7787196,12.99717667,14.28822033,13.21108267,12.3688163,10.42911536,7.067656,6.526931,9.059757556,11.6564784,12.411052,8.957387222,8.420352182,7.1481116,8.923331222,6.142538636,6.0333758,8.06372,10.91437711,2.6555169,3.683134,8.956190333,11.64675811,10.4407412,11.30586133,9.103681111,7.332530222,5.722786667,8.126109889,8.733214,8.218422,15.23281678,10.3207784,9.554244273,10.664991,6.920806,11.7271623,9.557144889,6.305112667,7.963154778,5.919567091,8.9209968,9.466842667,8.730461,8.985961333,8.671713889,9.125123889,11.38387391,9.544405909,7.543745818,6.804005091,4.881636,2.201561
309.686218,5.7641719,0.298501556,-0.117212444,6.016720889,7.807044889,7.7942183,5.0575534,16.92634889,11.3297899,10.6737476,6.4952956,3.003802111,1.536472889,3.3507971,9.580912364,6.8227098,8.284664222,4.8052991,12.968239,14.28206578,13.20012489,12.3751364,10.427255,7.0806421,6.5348194,9.071834,11.6490289,12.38687422,8.991376667,8.464593909,7.1833079,8.964194778,6.190026364,6.0996602,8.0671182,10.90623222,2.6746418,3.696368,8.989349111,11.70285322,10.4134836,11.28057089,9.129347667,7.371203111,5.813460444,8.189575444,8.769308636,8.2697725,15.18153567,10.3209115,9.563555727,10.6589379,6.9422502,11.7483189,9.552517333,6.324623889,7.991154222,5.932303636,8.9476383,9.454522778,8.729791111,8.991354778,8.659141111,9.114649,11.37689191,9.541975545,7.587735364,6.862793636,4.950029889,2.290821778
310.057373,5.799281,0.359444444,0.016452,6.027569556,7.802587556,7.7810833,5.0569903,16.93773533,11.3537303,10.7185746,6.5163571,3.025736556,1.553977222,3.3737864,9.566621455,6.8219677,8.276885111,4.8209893,12.984599,14.30334033,13.215881,12.4215022,10.45566273,7.1209211,6.5767785,9.078187556,11.6491169,12.36509744,8.979577444,8.458753636,7.1817507,8.971321556,6.218471273,6.1483872,8.0692696,10.88211633,2.7186784,3.761724889,9.017690556,11.75973411,10.4078987,11.26756956,9.172386444,7.441570222,5.909559444,8.288302111,8.799487636,8.31035,15.17919378,10.306019,9.562360455,10.6481237,6.9504142,11.7472684,9.547284222,6.329156889,8.001848889,5.928875636,8.9531052,9.492351111,8.775851,9.047588889,8.620392444,9.095634778,11.35202873,9.514571091,7.594575909,6.871487636,4.982465444,2.329056333
310.428467,5.8147494,0.424531778,0.108255667,5.992289111,7.779022111,7.739247,5.0254609,16.94919278,11.3637508,10.7532906,6.4946212,3.018445444,1.549065556,3.3630542,9.585956818,6.8535078,8.306102889,4.8737313,13.01784411,14.33407333,13.254747,12.4192022,10.43641455,7.1243987,6.5817855,9.099760444,11.6238399,12.33901489,8.986267222,8.480654091,7.1778931,8.974033667,6.234211818,6.1958722,8.1246036,10.88714589,2.7134997,3.755989556,9.062616111,11.827945,10.4204358,11.29383989,9.231992444,7.526625,6.019852778,8.397069333,8.805341636,8.3513581,15.151409,10.3012113,9.563405727,10.6452106,6.9683933,11.733929,9.527365222,6.328468778,8.026225333,5.928591636,8.9589952,9.510716444,8.789745333,9.057904222,8.599302889,9.091337222,11.33058,9.490940182,7.594879455,6.879441818,5.007774889,2.366809444
310.79953,5.8384978,0.449656556,0.175801889,5.963939778,7.769111111,7.72613,5.0197282,16.94455511,11.354775,10.7602915,6.4728205,2.988467333,1.540940667,3.3566038,9.547962909,6.8262415,8.283764556,4.8645219,13.00101044,14.32972889,13.24230567,12.3966205,10.43326864,7.1249683,6.5688166,9.104197111,11.6174237,12.33438378,8.970749889,8.478495182,7.1741767,8.942339222,6.234332,6.2124756,8.102685,10.86606678,2.7225355,3.765994111,9.086092667,11.884066,10.445876,11.31359189,9.260698889,7.578254556,6.073220667,8.488969667,8.836393909,8.3952255,15.13225311,10.2961689,9.549115364,10.6113669,6.9565736,11.7503499,9.530295778,6.351908333,8.058567111,5.946708727,8.9970229,9.523075222,8.788811,9.085945778,8.551285667,9.048999333,11.31213664,9.474485909,7.640304545,6.935306636,5.079684,2.449865556
311.170593,5.8227533,0.495048778,0.261795,5.934759222,7.735473889,7.6758467,4.9981496,16.92423567,11.3511461,10.7884975,6.4238825,2.959382889,1.512124222,3.3309251,9.553224182,6.8459034,8.305532,4.895683,13.03340789,14.35196867,13.26290378,12.3918278,10.40938336,7.1169176,6.5620613,9.116484444,11.6296861,12.31895189,8.950759111,8.472803727,7.1652915,8.965643222,6.251370818,6.2455494,8.0510317,10.82936911,2.7311403,3.762226444,9.109704889,11.92853522,10.4846337,11.37049878,9.296499889,7.627148778,6.131840333,8.562664444,8.861042364,8.431072,15.13498733,10.2982193,9.556409818,10.592573,6.9533824,11.8029909,9.576303222,6.405737,8.070585556,5.955752,9.0116424,9.549007778,8.802280778,9.120613889,8.524118111,9.021416,11.30757155,9.473553636,7.627230818,6.910266636,5.077328333,2.459621111
311.541595,5.8184325,0.541982667,0.350998889,5.906598778,7.702761333,7.6185208,4.9602357,16.90345322,11.3538114,10.8042654,6.4081639,2.959633778,1.529345778,3.3392857,9.540553727,6.8365303,8.289616333,4.9047045,13.031324,14.35173911,13.26257878,12.383841,10.40889564,7.106509,6.5588235,9.140647222,11.6675615,12.34042544,8.954953667,8.492776636,7.2031191,8.958027222,6.242286182,6.2516982,8.0172873,10.78905711,2.7637419,3.792418889,9.137437444,11.98668811,10.4881684,11.38617,9.314561556,7.671841667,6.196569,8.627152889,8.866375091,8.4367102,15.11006133,10.2789108,9.538524545,10.5735307,6.9451335,11.796404,9.548202556,6.391169556,8.058861222,5.940895273,9.0078185,9.550521444,8.785629889,9.112286,8.483741444,8.994359778,11.29558136,9.461868273,7.626489364,6.909743273,5.082322333,2.489897222
311.912567,5.8244708,0.613968111,0.438691556,5.886357667,7.686313556,7.5948444,4.9494917,16.92314678,11.38937,10.848202,6.4107892,2.982247333,1.567174556,3.3720037,9.530256091,6.839262,8.294984222,4.912018,13.06888133,14.39245522,13.28514878,12.3722173,10.408966,7.1231174,6.5722922,9.158627,11.6861025,12.34910522,8.948952222,8.491735455,7.1995395,8.984632778,6.283191273,6.3245773,8.0423236,10.72729633,2.7581702,3.792675,9.166857556,12.02902178,10.4885793,11.37443556,9.321454222,7.680974889,6.199109556,8.643007222,8.871581818,8.4540415,15.08823067,10.280824,9.534883909,10.5631574,6.9557511,11.8023373,9.562411333,6.410714889,8.104323778,5.960998273,9.0288121,9.576651,8.809993444,9.142293,8.489716111,8.986823556,11.28557318,9.451948273,7.623347636,6.898498091,5.095819667,2.493336778
312.283508,5.768852,0.628768778,0.451354222,5.872977333,7.673202556,7.5574035,4.9406402,16.92340867,11.4269248,10.9084635,6.4201625,3.023640222,1.605313667,3.4126099,9.528527273,6.8648913,8.283638111,4.9376336,13.09599267,14.40628111,13.29368078,12.3824095,10.41618291,7.1202688,6.5628251,9.184622889,11.7160601,12.34160211,8.947574111,8.505542364,7.1970541,8.971121667,6.283831818,6.3224229,8.0161424,10.73819922,2.7747236,3.810014222,9.193558889,12.08000856,10.523161,11.40996256,9.335893778,7.696610667,6.249981222,8.694570333,8.857146091,8.4622626,15.08069567,10.2806933,9.521359182,10.5399064,6.9594287,11.838761,9.592870667,6.462420333,8.148378222,5.982838455,9.0593891,9.576907444,8.815838556,9.163559,8.495943333,8.990821111,11.25316936,9.440804455,7.640682455,6.912977182,5.135913,2.540721
312.654419,5.8247507,0.720841222,0.564049556,5.856770778,7.646233889,7.5371457,4.9237381,16.90752844,11.4233688,10.9414023,6.4188128,3.029438556,1.636551222,3.4364971,9.526319909,6.8843493,8.301492111,4.9617826,13.08739356,14.39835344,13.284798,12.3936174,10.44097455,7.1533757,6.5894748,9.196204778,11.7411383,12.32903656,8.927257333,8.505652909,7.2049348,8.962028778,6.282437091,6.346075,7.9717589,10.72115867,2.7766192,3.809720889,9.203285778,12.09714733,10.5159177,11.410968,9.376149222,7.754705889,6.321739667,8.769068222,8.868251364,8.4917902,15.06318611,10.2323666,9.495041273,10.5160485,6.9563646,11.8180362,9.584798222,6.455278222,8.169853333,5.995144091,9.1006414,9.581630444,8.831375778,9.187669,8.484640667,8.991646556,11.23773918,9.453797,7.648944364,6.922974,5.156912,2.575168667
313.02533,5.8326718,0.760312889,0.626357667,5.806858889,7.609941222,7.4977029,4.8761178,16.87007178,11.4045804,10.9530826,6.3836663,2.973033556,1.600357667,3.4043091,9.556396909,6.9147408,8.322505111,5.0095806,13.10546744,14.40884744,13.30466644,12.3754672,10.41950273,7.1197354,6.5662738,9.200688111,11.7437714,12.31686622,8.920692333,8.507792727,7.2089582,8.961276,6.267693364,6.3369741,7.9423608,10.70878233,2.7774335,3.820613889,9.200949333,12.13037333,10.5334145,11.44331856,9.401098444,7.816393333,6.407945667,8.836649111,8.862755727,8.4980066,15.067,10.2073836,9.477864545,10.5103712,6.9670628,11.8366133,9.583833778,6.476342333,8.181727333,5.998869818,9.1250395,9.601646222,8.835913333,9.206823556,8.520253,9.014612444,11.21848818,9.445393818,7.632502455,6.913298364,5.146985667,2.589153111
313.396149,5.8743392,0.798552,0.699653222,5.813124778,7.618447667,7.4963484,4.899558,16.83235378,11.3655192,10.9628992,6.3605501,2.962494222,1.580913778,3.3987539,9.556364727,6.9079721,8.325695778,5.0269263,13.14097244,14.44068889,13.33314522,12.3781773,10.40306036,7.1099489,6.5589042,9.165917889,11.7133439,12.27429378,8.911288667,8.523054727,7.2226341,8.928889111,6.246284727,6.3109882,7.9159899,10.72737178,2.806081,3.844130444,9.207785889,12.158964,10.5356401,11.42873089,9.411578778,7.850086333,6.456202556,8.876910444,8.846029273,8.5016337,15.05221422,10.1944799,9.468607182,10.4925939,6.9698922,11.8132732,9.575518111,6.460821778,8.217542222,6.035111091,9.1635583,9.586418333,8.822480444,9.202160222,8.489442667,8.995126889,11.20993636,9.441302636,7.626850909,6.902286364,5.158049778,2.608094333
313.766968,5.9236943,0.851278667,0.770768889,5.780135778,7.606492889,7.4546455,4.8819465,16.85340589,11.3834615,11.0080615,6.3561416,2.970175778,1.57401,3.4036887,9.541199909,6.9053125,8.319016333,5.0293031,13.10602367,14.41038756,13.30225822,12.332307,10.35771864,7.0589971,6.5012721,9.203222889,11.743466,12.27823578,8.920731333,8.536920182,7.2309158,8.938738,6.273,6.336115,7.889371,10.75041111,2.8235282,3.859720556,9.194357889,12.157268,10.4996998,11.40897011,9.442369778,7.896590778,6.514229889,8.954726333,8.859387818,8.5156744,15.02191256,10.1716083,9.465492455,10.4625549,6.9637034,11.8007774,9.547323667,6.449354111,8.246988778,6.028393818,9.1929423,9.569441111,8.796517556,9.194395556,8.458236889,8.978917333,11.19869109,9.435485909,7.606220727,6.881167364,5.139189889,2.598925
314.137756,5.8866921,0.836572556,0.804571556,5.774880889,7.621653889,7.4602927,4.8848926,16.84103944,11.395497,11.0268035,6.3589716,2.966712111,1.570364889,3.4022732,9.547374727,6.9242647,8.348174889,5.0705681,13.10325078,14.38542089,13.27601089,12.3072993,10.31365136,7.0370838,6.4663195,9.186881667,11.7351254,12.25426167,8.944118667,8.568044182,7.2493408,8.980969,6.302283455,6.358474,7.8793059,10.74220567,2.8273433,3.855164,9.234776667,12.21274633,10.4903455,11.39787133,9.457763667,7.917100111,6.545688222,8.982829333,8.883443182,8.5397272,15.01958811,10.1495508,9.435754545,10.4329986,6.968849,11.7888601,9.543632444,6.428966,8.262510556,6.022929545,9.200366,9.568837111,8.794474222,9.208358333,8.455889333,8.975045556,11.21152673,9.445353545,7.626942273,6.885841,5.159945778,2.630991444
314.508484,5.9162409,0.915080778,0.873763667,5.770798889,7.623426333,7.4342899,4.8927361,16.823221,11.3673885,11.0363142,6.3212263,2.947722556,1.546409667,3.3711833,9.543039091,6.9202319,8.352382889,5.0800481,13.09714222,14.37113456,13.24819111,12.3093672,10.30545636,7.0284001,6.4783534,9.178965778,11.7521437,12.265074,8.924968667,8.563725455,7.2147242,8.924186,6.257149364,6.3028276,7.9147496,10.71052022,2.8532171,3.857454556,9.230497556,12.23420278,10.4900684,11.39145244,9.434244222,7.892893111,6.529504,8.961338778,8.891088455,8.5540493,15.01917444,10.1477212,9.424912182,10.4257219,6.9763697,11.7832774,9.534802444,6.430014222,8.260595444,6.004306364,9.1926668,9.563136,8.780767,9.206090778,8.442506111,8.962984,11.1857,9.438361,7.629601727,6.885246182,5.145273778,2.634393333
314.879211,5.8795848,0.913648889,0.855739222,5.779472,7.640726111,7.4159696,4.8871428,16.79138167,11.3757815,11.0538405,6.2938387,2.923073,1.502574222,3.3510402,9.531485909,6.9085496,8.342202333,5.0886484,13.08406967,14.33057767,13.18849422,12.2783404,10.25985664,6.999747,6.436456,9.19251,11.7925709,12.28631467,8.898846222,8.545505909,7.1881344,8.898527444,6.246007909,6.2751231,7.8961265,10.67311922,2.8377872,3.834707333,9.235859889,12.25963389,10.4862724,11.40063667,9.378487111,7.828185,6.440810778,8.865459667,8.889628727,8.5698133,14.99480333,10.1378234,9.405973545,10.4011039,6.9586127,11.7643519,9.507509,6.396219889,8.292044889,5.990085818,9.2111346,9.586411333,8.793511333,9.222439667,8.405160111,8.922782667,11.16570082,9.414000636,7.624434182,6.873047727,5.122276889,2.612704444
315.249878,5.8450562,0.872567556,0.837729889,5.763663333,7.630531778,7.3882244,4.8873096,16.77010867,11.3908685,11.0628835,6.2258978,2.853653333,1.441406,3.2877859,9.519158,6.8991912,8.331592,5.0813595,13.11043067,14.31899011,13.16107589,12.2397978,10.20806536,6.9709207,6.3902685,9.195138,11.8100397,12.29518478,8.881279,8.520199636,7.1756072,8.866072111,6.209213273,6.2327641,7.8656999,10.64286567,2.8700392,3.854187333,9.254744556,12.31266244,10.4574617,11.36986167,9.343395111,7.774459556,6.359537111,8.772392111,8.876996909,8.5677901,15.00771678,10.1443507,9.404626455,10.3951203,6.9744647,11.7537177,9.488544778,6.376531333,8.286007,5.970512364,9.19725,9.605227111,8.797390444,9.235421667,8.400180333,8.923881333,11.14046064,9.397472455,7.613677273,6.837218455,5.081294,2.565510556
315.620514,5.8049748,0.835185667,0.799408667,5.756888556,7.636530556,7.3672766,4.8863667,16.72355833,11.3993897,11.0728275,6.1987985,2.809384556,1.402330778,3.2396921,9.500267182,6.8832289,8.321655222,5.079579,13.11722922,14.31167767,13.15564467,12.204004,10.18423755,6.9429594,6.3632857,9.208844556,11.8477726,12.34431611,8.894598111,8.518751545,7.1801122,8.846896667,6.168869455,6.1876062,7.8523757,10.64445778,2.8593621,3.836078444,9.250978667,12.32487578,10.4413282,11.33914978,9.300740222,7.733545667,6.294228778,8.669355444,8.894309,8.5642261,15.00081322,10.1787142,9.437507909,10.4362266,7.0179596,11.7413203,9.459656222,6.363745556,8.283873778,5.954517636,9.1935772,9.624934,8.811788556,9.246451778,8.382429667,8.909314556,11.09625864,9.384338273,7.610385909,6.799519364,5.040588667,2.517388667
315.99115,5.7704926,0.806772889,0.767414667,5.776570889,7.666774111,7.3658732,4.9086496,16.68197878,11.3636675,11.0641428,6.1278504,2.772581,1.361714778,3.2071149,9.465541909,6.8540529,8.303531333,5.0561891,13.13476767,14.323664,13.15302833,12.1749726,10.13697709,6.9030615,6.3337375,9.243317222,11.9020207,12.40223622,8.886502444,8.510175182,7.1714319,8.814593778,6.139784273,6.1423191,7.8736915,10.60500133,2.8846415,3.859491222,9.267353556,12.35126956,10.4440821,11.33430267,9.214612556,7.632237333,6.164530667,8.523557222,8.877569,8.560938,14.98587422,10.1498858,9.406425818,10.4049451,7.0019438,11.7229706,9.423398889,6.335464,8.277537111,5.928980364,9.1746124,9.620696444,8.819645444,9.247522333,8.355804222,8.900742333,11.07020809,9.361867182,7.59242,6.755284455,4.987718333,2.461325667
316.361725,5.6719585,0.722066444,0.673934778,5.756598222,7.633610889,7.3287709,4.896841,16.647384,11.3409182,11.0497982,6.0790113,2.731032444,1.308543111,3.1716028,9.429949,6.838812,8.285752,5.0616255,13.11976544,14.30912644,13.10650633,12.1592313,10.10044973,6.886963,6.3162926,9.205599222,11.8816417,12.40488489,8.851966111,8.498210909,7.1583097,8.764140667,6.077844727,6.0761023,7.8860949,10.59165633,2.8735336,3.840617667,9.286302667,12.35094756,10.44771,11.34806289,9.181267667,7.568438778,6.083426444,8.412570778,8.873487727,8.5539919,14.960721,10.1058471,9.359539636,10.3703199,6.9761196,11.6903834,9.380240444,6.306947667,8.303653667,5.922904727,9.1751327,9.625741333,8.824720667,9.262006111,8.336322,8.881347,10.98756845,9.284466,7.533572273,6.670649273,4.887168778,2.369171889
316.732269,5.6672497,0.762100889,0.717200333,5.736471222,7.615159444,7.2871724,4.8836357,16.62072944,11.336454,11.0551546,6.0447658,2.692194556,1.279784333,3.1472368,9.413035455,6.8372668,8.285100889,5.0690559,13.10949689,14.30342544,13.08866889,12.1028467,10.04399909,6.830851,6.2413475,9.218611778,11.9067261,12.43113678,8.822286667,8.450892273,7.1118816,8.721013556,6.073160545,6.0497268,7.8483941,10.56906756,2.8826666,3.825097111,9.307338556,12.40232133,10.4667369,11.34462556,9.122233889,7.491817111,5.982860778,8.275943778,8.879626818,8.5635956,14.93186311,10.0753549,9.322803364,10.3275696,6.9546136,11.6700021,9.362278222,6.297327556,8.292521667,5.900005545,9.154215,9.613979333,8.806865889,9.247361778,8.296685778,8.861839,10.96897473,9.260358636,7.502727182,6.608620091,4.837143556,2.301873333
317.102844,5.624331,0.744314556,0.681007222,5.731853,7.615920556,7.2564514,4.8725425,16.57419444,11.3016294,11.0481183,5.996285,2.651162778,1.212647778,3.0927197,9.392625455,6.8138131,8.274374222,5.0679114,13.10001578,14.29643233,13.05962256,12.0599331,9.986617455,6.7677556,6.1796044,9.208749556,11.9182891,12.439781,8.807583778,8.421854364,7.0840198,8.683684,6.041671727,6.0153977,7.8890494,10.544139,2.8977354,3.838864778,9.317533556,12.40836044,10.4513394,11.32337022,9.051911889,7.383914667,5.861354,8.145729444,8.850893455,8.5423018,14.93226544,10.0483021,9.296893636,10.3060594,6.945321,11.6767476,9.355511556,6.290767667,8.246749,5.829461,9.0988015,9.601624,8.788805111,9.218921667,8.295912778,8.883070444,10.94347427,9.211151273,7.472061182,6.551372909,4.776461,2.254622222
317.473267,5.5773212,0.729841222,0.678658889,5.691748333,7.579117,7.201229,4.8367629,16.53246622,11.2980931,11.0499493,5.9611339,2.647773556,1.189817333,3.0713264,9.373158636,6.7948607,8.263749667,5.0801883,13.12163311,14.28386211,13.04638989,12.0404283,9.974502455,6.7654474,6.1663173,9.211283778,11.9545516,12.46882544,8.747282667,8.364921273,7.0314287,8.651136444,6.009512636,5.9800174,7.8302174,10.50925989,2.88771,3.833076444,9.300400556,12.40165011,10.4718896,11.35316556,9.015957333,7.341471667,5.784743444,8.046826,8.826332455,8.5118214,14.91181878,9.9917268,9.243247273,10.2478592,6.9064642,11.6478331,9.324787333,6.258763556,8.229471,5.804710909,9.0729271,9.598898778,8.774167667,9.215864556,8.234080111,8.816325444,10.91959455,9.185654,7.457617636,6.499336091,4.736580222,2.210896
317.84375,5.5838556,0.762974444,0.707675111,5.684202111,7.592868667,7.1794625,4.8349384,16.52626878,11.2987745,11.0989241,5.8517204,2.556805222,1.107839889,2.9949702,9.357012545,6.7830584,8.248765667,5.0882761,13.10294311,14.244344,12.99309322,11.9820612,9.92967,6.7133959,6.1218048,9.249386667,11.9851385,12.50799744,8.723396111,8.339859,7.0217067,8.664262222,6.013102909,5.9652375,7.8047192,10.504351,2.8793567,3.797649222,9.283964333,12.38384544,10.4629321,11.348388,8.994637778,7.281620556,5.723192778,7.972584111,8.804774091,8.4992482,14.87997378,9.9603638,9.222481364,10.2198923,6.8861617,11.6487691,9.319875,6.260393556,8.223422,5.782153364,9.0746462,9.576775778,8.759995222,9.193000778,8.202744667,8.798101444,10.90942436,9.176747545,7.466863818,6.474298636,4.698235,2.201520889
318.214172,5.5656895,0.747366667,0.707705444,5.683215556,7.594858333,7.1761039,4.8476178,16.48742489,11.3060285,11.1119701,5.8120783,2.546268,1.071707333,2.9642252,9.305380182,6.7408325,8.19013,5.0472532,13.075565,14.20230667,12.92097711,11.9708395,9.918308909,6.7012025,6.1015518,9.231749111,11.9949274,12.49946433,8.715079667,8.331470909,7.0302556,8.647252667,5.978109545,5.9373858,7.7550976,10.46233256,2.8864546,3.796260333,9.267782,12.36255278,10.457584,11.32730278,8.956914333,7.225619889,5.633494111,7.876447889,8.811372545,8.4997904,14.84956944,9.9335662,9.199136364,10.2009456,6.8777187,11.6118408,9.281075111,6.230682444,8.216464111,5.773473364,9.0883552,9.584310222,8.760147444,9.210508111,8.207051333,8.790480444,10.86929936,9.139162182,7.467483636,6.452663364,4.663219444,2.198767889
318.584534,5.5425037,0.766455111,0.730942778,5.687204556,7.591036222,7.1339875,4.8447178,16.48171822,11.3379004,11.143831,5.7541435,2.491494556,0.977680889,2.8889883,9.322768364,6.7718829,8.206529111,5.079029,13.08984911,14.20351233,12.899483,11.953528,9.904212545,6.6870518,6.0858039,9.257066111,12.0323525,12.52106589,8.708717667,8.322362455,7.0332882,8.617764333,5.932483364,5.8771914,7.7608032,10.44471967,2.8770152,3.768749778,9.305845222,12.40359344,10.4395055,11.31183533,8.907296111,7.172090778,5.550929667,7.753781222,8.799493909,8.4953832,14.82993633,9.9142758,9.199568636,10.2001299,6.8844892,11.6069228,9.270217111,6.212090667,8.195712,5.751053636,9.068524,9.588189333,8.771935556,9.206298889,8.236693889,8.817303111,10.82192918,9.100485727,7.422474182,6.372984909,4.589898333,2.143454222
318.954926,5.4954764,0.736327778,0.695245889,5.681095111,7.594365556,7.1198141,4.8545222,16.41085033,11.2915396,11.0941262,5.7107849,2.455921444,0.935137444,2.8390506,9.303225636,6.7587832,8.175071444,5.0689104,13.03496411,14.15208856,12.83303856,11.9172461,9.868812818,6.6490629,6.0425356,9.255278667,12.0526596,12.53569522,8.682140111,8.301158182,7.0117697,8.572579,5.900567,5.847292,7.7596955,10.45199967,2.8777281,3.767990222,9.326866333,12.40801711,10.3796899,11.24494233,8.865830111,7.109343,5.471879333,7.653787,8.760333182,8.4612177,14.76199567,9.9116764,9.195426364,10.200463,6.8992834,11.5683331,9.199987222,6.174145222,8.189735444,5.72219,9.0542547,9.554518444,8.730405444,9.172009556,8.228564,8.806154,10.77137073,9.052791818,7.418336455,6.345142455,4.549860556,2.119823444
319.325195,5.4825693,0.697316667,0.657825333,5.649044111,7.577266667,7.0929779,4.8414939,16.36448467,11.2745708,11.0862718,5.6853305,2.450800222,0.903907111,2.8127624,9.277746909,6.7590864,8.162846222,5.0592813,13.02968056,14.10934333,12.78259511,11.8818587,9.825808636,6.6017524,5.9806628,9.278424889,12.0877282,12.57199144,8.690983333,8.296626,7.0084518,8.535658444,5.869212455,5.8094731,7.7633754,10.46633156,2.8986784,3.776201222,9.342866333,12.40168533,10.3639876,11.23315067,8.849173222,7.075869778,5.391655111,7.575044111,8.746656,8.4435953,14.71707067,9.8854848,9.182835091,10.1689209,6.8922335,11.5388374,9.162528,6.146359111,8.194897,5.704429455,9.0479086,9.529453667,8.709367889,9.167850444,8.212356333,8.775525556,10.74910164,9.026895273,7.416779818,6.316826091,4.524753111,2.097109
